"","filename","ID","date","observation","PRI","NDVI","NDWI"
"424","b2popmlb_E04_leaf_6-16-201600003.asd.txt","E04",2016-06-16,"03",-0.0313164623390092,0.77449917156953,0.0521395010171103
"425","b2popmlb_E04_leaf_6-16-201600004.asd.txt","E04",2016-06-16,"04",-0.0294874052778567,0.773172162721897,0.0518734416753501
"426","b2popmlb_E04_leaf_6-16-201600005.asd.txt","E04",2016-06-16,"05",-0.0286166685590247,0.764119999443103,0.0494748985355318
"427","b2popmlb_E04_leaf_6-16-201600006.asd.txt","E04",2016-06-16,"06",-0.0411366683597464,0.779930729292705,0.051883554210749
"428","b2popmlb_E04_leaf_6-16-201600007.asd.txt","E04",2016-06-16,"07",-0.0399620279765806,0.779013488617154,0.0518535745688649
"429","b2popmlb_E04_leaf_6-16-201600008.asd.txt","E04",2016-06-16,"08",-0.0377563757792367,0.774273776241205,0.0507734465240307
"430","b2popmlb_E04_leaf_6-24-201600000.asd.txt","E04",2016-06-24,"00",0.0020665130749101,0.728507990132806,0.0420431394995715
"431","b2popmlb_E04_leaf_6-24-201600001.asd.txt","E04",2016-06-24,"01",0.0020126848186923,0.728337511484035,0.0417437809130566
"432","b2popmlb_E04_leaf_6-24-201600002.asd.txt","E04",2016-06-24,"02",0.00216339749921415,0.727382439827569,0.0416065103801656
"433","b2popmlb_E04_leaf_6-24-201600003.asd.txt","E04",2016-06-24,"03",-0.00573257683450067,0.709655108975099,0.0483877035140025
"434","b2popmlb_E04_leaf_6-24-201600004.asd.txt","E04",2016-06-24,"04",-0.00536189049584435,0.717496411847288,0.0488592806293287
"435","b2popmlb_E04_leaf_6-24-201600005.asd.txt","E04",2016-06-24,"05",-0.00543448048656505,0.721049905404516,0.0487871476144278
"436","b2popmlb_E04_leaf_6-24-201600006.asd.txt","E04",2016-06-24,"06",-0.00361761423569589,0.761634559507591,0.0420401183327697
"437","b2popmlb_E04_leaf_6-24-201600007.asd.txt","E04",2016-06-24,"07",-0.00305160722372538,0.762643879336861,0.0422409245556408
"438","b2popmlb_E04_leaf_6-24-201600008.asd.txt","E04",2016-06-24,"08",-0.0021731781222585,0.760537319454564,0.0416340751603114
"439","b2popmlb_E04_leaf_6-28-201600000.asd.txt","E04",2016-06-28,"00",0.0125396784367117,0.783615858060366,0.0486801236728669
"440","b2popmlb_E04_leaf_6-28-201600001.asd.txt","E04",2016-06-28,"01",0.0125076070979041,0.783957180740839,0.0482657159363557
"441","b2popmlb_E04_leaf_6-28-201600002.asd.txt","E04",2016-06-28,"02",0.0131156008378577,0.782753384324856,0.0479902450244678
"442","b2popmlb_E04_leaf_6-28-201600003.asd.txt","E04",2016-06-28,"03",0.0161997809882642,0.791448238742226,0.0422868415405771
"443","b2popmlb_E04_leaf_6-28-201600004.asd.txt","E04",2016-06-28,"04",0.0157366200319324,0.790265231796725,0.0415739170063445
"444","b2popmlb_E04_leaf_6-28-201600005.asd.txt","E04",2016-06-28,"05",0.0149197468578465,0.789431126738981,0.0410669865032474
"445","b2popmlb_E04_leaf_6-28-201600006.asd.txt","E04",2016-06-28,"06",0.0122615919805156,0.77534863490823,0.0467740547331064
"446","b2popmlb_E04_leaf_6-28-201600007.asd.txt","E04",2016-06-28,"07",0.0114127145477123,0.776700200758051,0.0463034280624269
"447","b2popmlb_E04_leaf_6-28-201600008.asd.txt","E04",2016-06-28,"08",0.0111316844477789,0.776319171529464,0.0461388001679777
"448","b2popmlb_E04_leaf_6-30-201600000.asd.txt","E04",2016-06-30,"00",0.00679519353859847,0.758668219811103,0.0432570552570614
"449","b2popmlb_E04_leaf_6-30-201600001.asd.txt","E04",2016-06-30,"01",0.00556788081569393,0.763343211831984,0.0428259672254497
"450","b2popmlb_E04_leaf_6-30-201600002.asd.txt","E04",2016-06-30,"02",0.00465066859127056,0.7642557229262,0.0421478155246995
"451","b2popmlb_E04_leaf_6-30-201600003.asd.txt","E04",2016-06-30,"03",0.00623470831641826,0.770600243285492,0.044835321799108
"452","b2popmlb_E04_leaf_6-30-201600004.asd.txt","E04",2016-06-30,"04",0.00491137044695879,0.776797401553101,0.0442499719996857
"453","b2popmlb_E04_leaf_6-30-201600005.asd.txt","E04",2016-06-30,"05",0.00452856842889099,0.778675322292196,0.0443684110049984
"454","b2popmlb_E04_leaf_6-30-201600006.asd.txt","E04",2016-06-30,"06",0.00674032856545129,0.742575162786869,0.0388810473450608
"455","b2popmlb_E04_leaf_6-30-201600007.asd.txt","E04",2016-06-30,"07",0.00527920825270373,0.749113396752011,0.0378751431004377
"456","b2popmlb_E04_leaf_6-30-201600008.asd.txt","E04",2016-06-30,"08",0.00378778116070888,0.755084131243718,0.0366516736553636
"457","b2popmlb_E04_leaf_7-06-201600000.asd.txt","E04",2016-07-06,"00",0.00583081616857438,0.783362414191904,0.0462913645354004
"458","b2popmlb_E04_leaf_7-06-201600001.asd.txt","E04",2016-07-06,"01",0.00530824997419281,0.785687359303133,0.0464664837971171
"459","b2popmlb_E04_leaf_7-06-201600002.asd.txt","E04",2016-07-06,"02",0.00641176490424937,0.785947879300759,0.0458270311556495
"460","b2popmlb_E04_leaf_7-06-201600003.asd.txt","E04",2016-07-06,"03",-0.00500112331978774,0.763769742554374,0.0429049007252592
"461","b2popmlb_E04_leaf_7-06-201600004.asd.txt","E04",2016-07-06,"04",-0.00459119212400045,0.764139417020079,0.0425405817656115
"462","b2popmlb_E04_leaf_7-06-201600005.asd.txt","E04",2016-07-06,"05",-0.00426451595716935,0.763794490761421,0.0421154822074175
"463","b2popmlb_E04_leaf_7-06-201600006.asd.txt","E04",2016-07-06,"06",-0.00248366784259857,0.778250985548199,0.0485926506493433
"464","b2popmlb_E04_leaf_7-06-201600007.asd.txt","E04",2016-07-06,"07",-0.00147458357244583,0.778751445541269,0.0485708994983964
"465","b2popmlb_E04_leaf_7-06-201600008.asd.txt","E04",2016-07-06,"08",-0.00232371849471626,0.778121658419856,0.0482812422749393
"466","b2popmlb_E10_Leaf_5-24-201600000.asd.txt","E10",2016-05-24,"00",-0.0308494435022835,0.794057499671711,0.043670774507146
"467","b2popmlb_E10_Leaf_5-24-201600001.asd.txt","E10",2016-05-24,"01",-0.0294622073995913,0.793923724800309,0.0432201595840246
"468","b2popmlb_E10_Leaf_5-24-201600002.asd.txt","E10",2016-05-24,"02",-0.029037522959029,0.792123910366637,0.0428929163680871
"469","b2popmlb_E10_Leaf_5-24-201600003.asd.txt","E10",2016-05-24,"03",-0.0389953912006475,0.794216455179942,0.0441384814886469
"470","b2popmlb_E10_Leaf_5-24-201600004.asd.txt","E10",2016-05-24,"04",-0.0390522923613875,0.794902758609678,0.0438257816516407
"471","b2popmlb_E10_Leaf_5-24-201600005.asd.txt","E10",2016-05-24,"05",-0.0374568532304944,0.794674563791165,0.0434972985316286
"472","b2popmlb_E10_Leaf_5-24-201600006.asd.txt","E10",2016-05-24,"06",-0.0427916081761953,0.795711716537744,0.0436979806836671
"473","b2popmlb_E10_Leaf_5-24-201600007.asd.txt","E10",2016-05-24,"07",-0.0427329352489796,0.79643900945813,0.0434643701178416
"474","b2popmlb_E10_Leaf_5-24-201600008.asd.txt","E10",2016-05-24,"08",-0.0420255193935206,0.796464620641921,0.0432392836033832
